Plot Title: Hobo8,,,,,,,,
#,"Date Heure, GMT+01:00","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)","Temp., °C (LGR S/N: 21101045, SEN S/N: 21101045)",Hôte connecté (LGR S/N: 21101045),Arrêté (LGR S/N: 21101045),Fin de fichier (LGR S/N: 21101045)
5475,10/22/24 10:30:00 AM,-12.969,14.717,14.758,14.889,,,
5476,10/22/24 10:45:00 AM,-12.99,14.711,14.744,14.87,,,
5477,10/22/24 11:00:00 AM,-13.011,14.704,14.731,14.856,,,
5478,10/22/24 11:15:00 AM,-13.014,14.698,14.72,14.843,,,
5479,10/22/24 11:30:00 AM,-13.002,14.692,14.71,14.831,,,
5480,10/22/24 11:45:00 AM,-12.992,14.686,14.699,14.819,,,
5481,10/22/24 12:00:00 PM,-12.955,14.682,14.694,14.812,,,
5482,10/22/24 12:15:00 PM,-12.924,14.677,14.688,14.804,,,
5483,10/22/24 12:30:00 PM,-12.936,14.671,14.676,14.797,,,
5484,10/22/24 12:45:00 PM,-12.955,14.662,14.667,14.794,,,
5485,10/22/24 01:00:00 PM,-12.971,14.656,14.658,14.789,,,
5486,10/22/24 01:15:00 PM,-12.964,14.649,14.65,14.786,,,
5487,10/22/24 01:30:00 PM,-12.931,14.646,14.647,14.783,,,
5488,10/22/24 01:45:00 PM,-12.929,14.641,14.641,14.782,,,
5489,10/22/24 02:00:00 PM,-12.924,14.635,14.634,14.78,,,
5490,10/22/24 02:15:00 PM,-12.901,14.631,14.631,14.779,,,
5491,10/22/24 02:30:00 PM,-12.901,14.626,14.625,14.776,,,
5492,10/22/24 02:45:00 PM,-12.917,14.62,14.619,14.776,,,
5493,10/22/24 03:00:00 PM,-12.915,14.614,14.616,14.779,,,
5494,10/22/24 03:15:00 PM,-12.924,14.608,14.61,14.783,,,
5495,10/22/24 03:30:00 PM,-12.953,14.601,14.602,14.785,,,
5496,10/22/24 03:45:00 PM,-12.988,14.593,14.595,14.786,,,
5497,10/22/24 04:00:00 PM,-13.002,14.587,14.59,14.789,,,
5498,10/22/24 04:15:00 PM,-13.002,14.583,14.586,14.789,,,
5499,10/22/24 04:30:00 PM,-13.016,14.578,14.581,14.791,,,
5500,10/22/24 04:45:00 PM,-13.044,14.572,14.575,14.791,,,
5501,10/22/24 05:00:00 PM,-13.07,14.566,14.572,14.789,,,
5502,10/22/24 05:15:00 PM,-13.089,14.562,14.565,14.789,,,
5503,10/22/24 05:30:00 PM,-13.119,14.557,14.562,14.791,,,
5504,10/22/24 05:45:00 PM,-13.157,14.551,14.554,14.792,,,
5505,10/22/24 06:00:00 PM,-13.188,14.545,14.55,14.792,,,
5506,10/22/24 06:15:00 PM,-13.214,14.541,14.544,14.791,,,
5507,10/22/24 06:30:00 PM,-13.24,14.536,14.538,14.786,,,
5508,10/22/24 06:45:00 PM,-13.261,14.533,14.533,14.78,,,
5509,10/22/24 07:00:00 PM,-13.275,14.529,14.53,14.77,,,
5510,10/22/24 07:15:00 PM,-13.289,14.526,14.526,14.761,,,
5511,10/22/24 07:30:00 PM,-13.306,14.521,14.521,14.747,,,
5512,10/22/24 07:45:00 PM,-13.325,14.518,14.517,14.735,,,
5513,10/22/24 08:00:00 PM,-13.339,14.514,14.511,14.719,,,
5514,10/22/24 08:15:00 PM,-13.349,14.511,14.505,14.705,,,
5515,10/22/24 08:30:00 PM,-13.363,14.506,14.498,14.695,,,
5516,10/22/24 08:45:00 PM,-13.368,14.502,14.49,14.68,,,
5517,10/22/24 09:00:00 PM,-13.379,14.499,14.481,14.665,,,
5518,10/22/24 09:15:00 PM,-13.391,14.495,14.472,14.647,,,
5519,10/22/24 09:30:00 PM,-13.401,14.49,14.462,14.629,,,
5520,10/22/24 09:45:00 PM,-13.413,14.486,14.453,14.608,,,
5521,10/22/24 10:00:00 PM,-13.42,14.481,14.442,14.586,,,
5522,10/22/24 10:15:00 PM,-13.434,14.475,14.432,14.568,,,
5523,10/22/24 10:30:00 PM,-13.451,14.469,14.42,14.545,,,
5524,10/22/24 10:45:00 PM,-13.453,14.463,14.408,14.526,,,
5525,10/22/24 11:00:00 PM,-13.458,14.457,14.397,14.503,,,
5526,10/22/24 11:15:00 PM,-13.472,14.451,14.384,14.483,,,
5527,10/22/24 11:30:00 PM,-13.479,14.444,14.37,14.462,,,
5528,10/22/24 11:45:00 PM,-13.484,14.438,14.358,14.444,,,
5529,10/23/24 12:00:00 AM,-13.484,14.43,14.343,14.423,,,
5530,10/23/24 12:15:00 AM,-13.493,14.423,14.33,14.402,,,
5531,10/23/24 12:30:00 AM,-13.505,14.415,14.315,14.378,,,
5532,10/23/24 12:45:00 AM,-13.513,14.406,14.301,14.36,,,
5533,10/23/24 01:00:00 AM,-13.532,14.397,14.286,14.339,,,
5534,10/23/24 01:15:00 AM,-13.532,14.39,14.273,14.315,,,
5535,10/23/24 01:30:00 AM,-13.541,14.381,14.256,14.294,,,
5536,10/23/24 01:45:00 AM,-13.546,14.373,14.243,14.27,,,
5537,10/23/24 02:00:00 AM,-13.555,14.363,14.228,14.246,,,
5538,10/23/24 02:15:00 AM,-13.567,14.354,14.211,14.222,,,
5539,10/23/24 02:30:00 AM,-13.582,14.343,14.195,14.197,,,
5540,10/23/24 02:45:00 AM,-13.586,14.334,14.18,14.173,,,
5541,10/23/24 03:00:00 AM,-13.594,14.325,14.164,14.15,,,
5542,10/23/24 03:15:00 AM,-13.601,14.313,14.147,14.126,,,
5543,10/23/24 03:30:00 AM,-13.606,14.303,14.131,14.102,,,
5544,10/23/24 03:45:00 AM,-13.62,14.292,14.114,14.078,,,
5545,10/23/24 04:00:00 AM,-13.62,14.283,14.098,14.054,,,
5546,10/23/24 04:15:00 AM,-13.629,14.271,14.081,14.029,,,
5547,10/23/24 04:30:00 AM,-13.644,14.259,14.063,14.003,,,
5548,10/23/24 04:45:00 AM,-13.646,14.247,14.047,13.979,,,
5549,10/23/24 05:00:00 AM,-13.653,14.237,14.029,13.952,,,
5550,10/23/24 05:15:00 AM,-13.668,14.225,14.011,13.928,,,
5551,10/23/24 05:30:00 AM,-13.67,14.211,13.991,13.903,,,
5552,10/23/24 05:45:00 AM,-13.677,14.2,13.973,13.876,,,
5553,10/23/24 06:00:00 AM,-13.684,14.188,13.955,13.847,,,
5554,10/23/24 06:15:00 AM,-13.699,14.176,13.936,13.816,,,
5555,10/23/24 06:30:00 AM,-13.708,14.162,13.916,13.789,,,
5556,10/23/24 06:45:00 AM,-13.713,14.149,13.897,13.76,,,
5557,10/23/24 07:00:00 AM,-13.732,14.135,13.876,13.732,,,
5558,10/23/24 07:15:00 AM,-13.744,14.122,13.855,13.702,,,
5559,10/23/24 07:30:00 AM,-13.752,14.108,13.834,13.675,,,
5560,10/23/24 07:45:00 AM,-13.747,14.096,13.814,13.648,,,
5561,10/23/24 08:00:00 AM,-13.749,14.084,13.796,13.622,,,
5562,10/23/24 08:15:00 AM,-13.742,14.072,13.774,13.592,,,
5563,10/23/24 08:30:00 AM,-13.61,14.068,13.769,13.566,,,
5564,10/23/24 08:45:00 AM,-13.434,14.072,13.769,13.544,,,
5565,10/23/24 09:00:00 AM,-13.379,14.065,13.756,13.512,,,
5566,10/23/24 09:15:00 AM,-13.396,14.05,13.733,13.487,,,
5567,10/23/24 09:30:00 AM,-13.396,14.035,13.712,13.466,,,
5568,10/23/24 09:45:00 AM,-13.406,14.02,13.691,13.439,,,
5569,10/23/24 10:00:00 AM,-13.413,14.002,13.67,13.419,,,
5570,10/23/24 10:15:00 AM,-13.417,13.985,13.649,13.403,,,
5571,10/23/24 10:30:00 AM,-13.41,13.97,13.628,13.388,,,
5572,10/23/24 10:45:00 AM,-13.368,13.96,13.614,13.373,,,
5573,10/23/24 11:00:00 AM,-13.325,13.946,13.598,13.362,,,
5574,10/23/24 11:15:00 AM,-13.304,13.934,13.584,13.356,,,
5575,10/23/24 11:30:00 AM,-13.287,13.921,13.569,13.348,,,
5576,10/23/24 11:45:00 AM,-13.282,13.906,13.554,13.348,,,
5577,10/23/24 12:00:00 PM,-13.268,13.892,13.542,13.348,,,
5578,10/23/24 12:15:00 PM,-13.263,13.879,13.529,13.35,,,
5579,10/23/24 12:30:00 PM,-13.252,13.867,13.517,13.356,,,
5580,10/23/24 12:45:00 PM,-13.252,13.853,13.506,13.356,,,
5581,10/23/24 01:00:00 PM,-13.247,13.841,13.497,13.36,,,
5582,10/23/24 01:15:00 PM,-13.247,13.828,13.488,13.368,,,
5583,10/23/24 01:30:00 PM,-13.254,13.816,13.481,13.377,,,
5584,10/23/24 01:45:00 PM,-13.259,13.805,13.475,13.386,,,
5585,10/23/24 02:00:00 PM,-13.259,13.795,13.47,13.395,,,
5586,10/23/24 02:15:00 PM,-13.266,13.784,13.464,13.407,,,
5587,10/23/24 02:30:00 PM,-13.263,13.774,13.463,13.419,,,
5588,10/23/24 02:45:00 PM,-13.268,13.766,13.46,13.431,,,
5589,10/23/24 03:00:00 PM,-13.282,13.756,13.455,13.446,,,
5590,10/23/24 03:15:00 PM,-13.285,13.75,13.451,13.463,,,
5591,10/23/24 03:30:00 PM,-13.289,13.744,13.451,13.473,,,
5592,10/23/24 03:45:00 PM,-13.304,13.735,13.451,13.485,,,
5593,10/23/24 04:00:00 PM,-13.311,13.727,13.451,13.5,,,
5594,10/23/24 04:15:00 PM,-13.318,13.72,13.451,13.512,,,
5595,10/23/24 04:30:00 PM,-13.346,13.711,13.449,13.527,,,
5596,10/23/24 04:45:00 PM,-13.389,13.703,13.448,13.539,,,
5597,10/23/24 05:00:00 PM,-13.427,13.696,13.448,13.554,,,
5598,10/23/24 05:15:00 PM,-13.491,13.688,13.442,13.568,,,
5599,10/23/24 05:30:00 PM,-13.558,13.678,13.437,13.58,,,
5600,10/23/24 05:45:00 PM,-13.618,13.67,13.436,13.592,,,
5601,10/23/24 06:00:00 PM,-13.677,13.661,13.433,13.598,,,
5602,10/23/24 06:15:00 PM,-13.723,13.657,13.431,13.607,,,
5603,10/23/24 06:30:00 PM,-13.754,13.651,13.433,13.616,,,
5604,10/23/24 06:45:00 PM,-13.78,13.646,13.433,13.622,,,
5605,10/23/24 07:00:00 PM,-13.807,13.643,13.433,13.629,,,
5606,10/23/24 07:15:00 PM,-13.828,13.64,13.436,13.629,,,
5607,10/23/24 07:30:00 PM,-13.845,13.635,13.436,13.629,,,
5608,10/23/24 07:45:00 PM,-13.86,13.634,13.437,13.626,,,
5609,10/23/24 08:00:00 PM,-13.869,13.631,13.437,13.623,,,
5610,10/23/24 08:15:00 PM,-13.889,13.628,13.436,13.619,,,
5611,10/23/24 08:30:00 PM,-13.901,13.625,13.434,13.608,,,
5612,10/23/24 08:45:00 PM,-13.91,13.623,13.433,13.601,,,
5613,10/23/24 09:00:00 PM,-13.927,13.62,13.43,13.589,,,
5614,10/23/24 09:15:00 PM,-13.932,13.619,13.427,13.58,,,
5615,10/23/24 09:30:00 PM,-13.939,13.616,13.424,13.569,,,
5616,10/23/24 09:45:00 PM,-13.949,13.613,13.418,13.556,,,
5617,10/23/24 10:00:00 PM,-13.946,13.608,13.413,13.544,,,
5618,10/23/24 10:15:00 PM,-13.956,13.605,13.409,13.526,,,
5619,10/23/24 10:30:00 PM,-13.961,13.602,13.404,13.509,,,
5620,10/23/24 10:45:00 PM,-13.968,13.598,13.395,13.494,,,
5621,10/23/24 11:00:00 PM,-13.963,13.595,13.389,13.482,,,
5622,10/23/24 11:15:00 PM,-13.973,13.593,13.383,13.469,,,
5623,10/23/24 11:30:00 PM,-13.98,13.589,13.373,13.455,,,
5624,10/23/24 11:45:00 PM,-13.985,13.583,13.364,13.44,,,
5625,10/24/24 12:00:00 AM,-13.983,13.578,13.356,13.422,,,
5626,10/24/24 12:15:00 AM,-13.985,13.574,13.347,13.41,,,
5627,10/24/24 12:30:00 AM,-13.971,13.568,13.338,13.395,,,
5628,10/24/24 12:45:00 AM,-13.975,13.563,13.327,13.379,,,
5629,10/24/24 01:00:00 AM,-13.975,13.559,13.318,13.362,,,
5630,10/24/24 01:15:00 AM,-13.98,13.551,13.308,13.347,,,
5631,10/24/24 01:30:00 AM,-13.99,13.545,13.297,13.33,,,
5632,10/24/24 01:45:00 AM,-13.992,13.538,13.287,13.317,,,
5633,10/24/24 02:00:00 AM,-13.995,13.53,13.278,13.305,,,
5634,10/24/24 02:15:00 AM,-13.997,13.523,13.267,13.294,,,
5635,10/24/24 02:30:00 AM,-13.997,13.517,13.258,13.281,,,
5636,10/24/24 02:45:00 AM,-14.014,13.508,13.248,13.267,,,
5637,10/24/24 03:00:00 AM,-13.995,13.502,13.237,13.258,,,
5638,10/24/24 03:15:00 AM,-14,13.496,13.228,13.246,,,
5639,10/24/24 03:30:00 AM,-14.014,13.487,13.216,13.231,,,
5640,10/24/24 03:45:00 AM,-14.017,13.481,13.206,13.221,,,
5641,10/24/24 04:00:00 AM,-14.014,13.472,13.197,13.209,,,
5642,10/24/24 04:15:00 AM,-14.029,13.463,13.186,13.197,,,
5643,10/24/24 04:30:00 AM,-14.038,13.457,13.177,13.184,,,
5644,10/24/24 04:45:00 AM,-14.048,13.448,13.165,13.169,,,
5645,10/24/24 05:00:00 AM,-14.053,13.442,13.154,13.154,,,
5646,10/24/24 05:15:00 AM,-14.067,13.433,13.145,13.141,,,
5647,10/24/24 05:30:00 AM,-14.072,13.425,13.132,13.127,,,
5648,10/24/24 05:45:00 AM,-14.082,13.416,13.121,13.115,,,
5649,10/24/24 06:00:00 AM,-14.082,13.409,13.111,13.099,,,
5650,10/24/24 06:15:00 AM,-14.089,13.401,13.099,13.087,,,
5651,10/24/24 06:30:00 AM,-14.096,13.392,13.087,13.07,,,
5652,10/24/24 06:45:00 AM,-14.099,13.385,13.076,13.054,,,
5653,10/24/24 07:00:00 AM,-14.106,13.376,13.064,13.034,,,
5654,10/24/24 07:15:00 AM,-14.123,13.367,13.051,13.017,,,
5655,10/24/24 07:30:00 AM,-14.125,13.357,13.037,12.996,,,
5656,10/24/24 07:45:00 AM,-14.125,13.35,13.025,12.975,,,
5657,10/24/24 08:00:00 AM,-14.121,13.341,13.014,12.956,,,
5658,10/24/24 08:15:00 AM,-14.113,13.333,13.002,12.941,,,
5659,10/24/24 08:30:00 AM,-13.985,13.33,13.007,12.922,,,
5660,10/24/24 08:45:00 AM,-13.797,13.333,13.013,12.91,,,
5661,10/24/24 09:00:00 AM,-13.682,13.333,13.007,12.895,,,
5662,10/24/24 09:15:00 AM,-13.67,13.327,12.992,12.876,,,
5663,10/24/24 09:30:00 AM,-13.673,13.32,12.98,12.862,,,
5664,10/24/24 09:45:00 AM,-13.675,13.308,12.963,12.843,,,
5665,10/24/24 10:00:00 AM,-13.668,13.294,12.95,12.828,,,
5666,10/24/24 10:15:00 AM,-13.668,13.284,12.938,12.821,,,
5667,10/24/24 10:30:00 AM,-13.661,13.275,12.927,12.812,,,
5668,10/24/24 10:45:00 AM,-13.67,13.263,12.916,12.806,,,
5669,10/24/24 11:00:00 AM,-13.661,13.254,12.906,12.802,,,
5670,10/24/24 11:15:00 AM,-13.649,13.245,12.898,12.806,,,
5671,10/24/24 11:30:00 AM,-13.644,13.236,12.889,12.811,,,
5672,10/24/24 11:45:00 AM,-13.641,13.227,12.882,12.812,,,
5673,10/24/24 12:00:00 PM,-13.634,13.218,12.876,12.821,,,
5674,10/24/24 12:15:00 PM,-13.637,13.209,12.87,12.831,,,
5675,10/24/24 12:30:00 PM,-13.649,13.198,12.864,12.838,,,
5676,10/24/24 12:45:00 PM,-13.675,13.189,12.856,12.85,,,
5677,10/24/24 01:00:00 PM,-13.689,13.178,12.853,12.861,,,
5678,10/24/24 01:15:00 PM,-13.699,13.172,12.852,12.868,,,
5679,10/24/24 01:30:00 PM,-13.708,13.165,12.85,12.879,,,
5680,10/24/24 01:45:00 PM,-13.713,13.157,12.85,12.886,,,
5681,10/24/24 02:00:00 PM,-13.711,13.153,12.85,12.891,,,
5682,10/24/24 02:15:00 PM,-13.692,13.148,12.85,12.898,,,
5683,10/24/24 02:30:00 PM,-13.684,13.142,12.85,12.904,,,
5684,10/24/24 02:45:00 PM,-13.704,13.136,12.849,12.906,,,
5685,10/24/24 03:00:00 PM,-13.711,13.132,12.849,12.915,,,
5686,10/24/24 03:15:00 PM,-13.696,13.127,12.85,12.927,,,
5687,10/24/24 03:30:00 PM,-13.692,13.126,12.852,12.938,,,
5688,10/24/24 03:45:00 PM,-13.694,13.121,12.85,12.956,,,
5689,10/24/24 04:00:00 PM,-13.711,13.117,12.85,12.969,,,
5690,10/24/24 04:15:00 PM,-13.747,13.111,12.849,12.984,,,
5691,10/24/24 04:30:00 PM,-13.773,13.106,12.847,12.998,,,
5692,10/24/24 04:45:00 PM,-13.797,13.102,12.849,13.01,,,
5693,10/24/24 05:00:00 PM,-13.814,13.099,12.852,13.02,,,
5694,10/24/24 05:15:00 PM,-13.828,13.096,12.852,13.034,,,
5695,10/24/24 05:30:00 PM,-13.857,13.093,12.855,13.041,,,
5696,10/24/24 05:45:00 PM,-13.884,13.09,12.856,13.057,,,
5697,10/24/24 06:00:00 PM,-13.913,13.087,12.856,13.064,,,
5698,10/24/24 06:15:00 PM,-13.942,13.084,12.859,13.075,,,
5699,10/24/24 06:30:00 PM,-13.961,13.082,12.861,13.082,,,
5700,10/24/24 06:45:00 PM,-13.98,13.081,12.862,13.09,,,
5701,10/24/24 07:00:00 PM,-13.992,13.081,12.865,13.099,,,
5702,10/24/24 07:15:00 PM,-14.007,13.079,12.868,13.105,,,
5703,10/24/24 07:30:00 PM,-14.019,13.079,12.871,13.109,,,
5704,10/24/24 07:45:00 PM,-14.033,13.078,12.873,13.109,,,
5705,10/24/24 08:00:00 PM,-14.046,13.078,12.874,13.115,,,
5706,10/24/24 08:15:00 PM,-14.05,13.076,12.877,13.118,,,
5707,10/24/24 08:30:00 PM,-14.058,13.076,12.879,13.123,,,
5708,10/24/24 08:45:00 PM,-14.05,13.078,12.882,13.123,,,
5709,10/24/24 09:00:00 PM,-14.062,13.078,12.883,13.123,,,
5710,10/24/24 09:15:00 PM,-14.07,13.078,12.885,13.12,,,
5711,10/24/24 09:30:00 PM,-14.077,13.078,12.885,13.118,,,
5712,10/24/24 09:45:00 PM,-14.082,13.078,12.885,13.117,,,
5713,10/24/24 10:00:00 PM,-14.087,13.076,12.885,13.115,,,
5714,10/24/24 10:15:00 PM,-14.087,13.076,12.885,13.117,,,
5715,10/24/24 10:30:00 PM,-14.096,13.076,12.885,13.121,,,
5716,10/24/24 10:45:00 PM,-14.099,13.076,12.886,13.12,,,
5717,10/24/24 11:00:00 PM,-14.101,13.076,12.885,13.12,,,
5718,10/24/24 11:15:00 PM,-14.101,13.075,12.885,13.117,,,
5719,10/24/24 11:30:00 PM,-14.106,13.075,12.885,13.117,,,
5720,10/24/24 11:45:00 PM,-14.108,13.072,12.883,13.114,,,
5721,10/25/24 12:00:00 AM,-14.111,13.073,12.883,13.114,,,
5722,10/25/24 12:15:00 AM,-14.116,13.072,12.883,13.115,,,
5723,10/25/24 12:30:00 AM,-14.118,13.072,12.882,13.115,,,
5724,10/25/24 12:45:00 AM,-14.123,13.07,12.88,13.115,,,
5725,10/25/24 01:00:00 AM,-14.121,13.069,12.88,13.117,,,
5726,10/25/24 01:15:00 AM,-14.121,13.069,12.88,13.115,,,
5727,10/25/24 01:30:00 AM,-14.116,13.069,12.879,13.118,,,
5728,10/25/24 01:45:00 AM,-14.104,13.069,12.88,13.121,,,
5729,10/25/24 02:00:00 AM,-14.089,13.069,12.883,13.12,,,
5730,10/25/24 02:15:00 AM,-14.065,13.067,12.885,13.117,,,
5731,10/25/24 02:30:00 AM,-14.055,13.067,12.885,13.118,,,
5732,10/25/24 02:45:00 AM,-14.055,13.067,12.885,13.117,,,
5733,10/25/24 03:00:00 AM,-14.062,13.066,12.883,13.118,,,
5734,10/25/24 03:15:00 AM,-14.082,13.063,12.88,13.112,,,
5735,10/25/24 03:30:00 AM,-14.089,13.061,12.879,13.115,,,
5736,10/25/24 03:45:00 AM,-14.106,13.06,12.877,13.118,,,
5737,10/25/24 04:00:00 AM,-14.111,13.06,12.877,13.121,,,
5738,10/25/24 04:15:00 AM,-14.116,13.058,12.877,13.12,,,
5739,10/25/24 04:30:00 AM,-14.118,13.055,12.876,13.118,,,
5740,10/25/24 04:45:00 AM,-14.118,13.055,12.874,13.117,,,
5741,10/25/24 05:00:00 AM,-14.125,13.055,12.874,13.117,,,
5742,10/25/24 05:15:00 AM,-14.118,13.054,12.873,13.115,,,
5743,10/25/24 05:30:00 AM,-14.116,13.052,12.874,13.114,,,
5744,10/25/24 05:45:00 AM,-14.094,13.052,12.874,13.112,,,
5745,10/25/24 06:00:00 AM,-14.079,13.052,12.876,13.114,,,
5746,10/25/24 06:15:00 AM,-14.058,13.052,12.877,13.114,,,
5747,10/25/24 06:30:00 AM,-14.053,13.051,12.877,13.114,,,
5748,10/25/24 06:45:00 AM,-14.043,13.051,12.876,13.112,,,
5749,10/25/24 07:00:00 AM,-14.036,13.051,12.877,13.112,,,
5750,10/25/24 07:15:00 AM,-14.026,13.049,12.877,13.112,,,
5751,10/25/24 07:30:00 AM,-14.036,13.048,12.874,13.108,,,
5752,10/25/24 07:45:00 AM,-14.05,13.046,12.873,13.108,,,
5753,10/25/24 08:00:00 AM,-14.05,13.044,12.871,13.108,,,
5754,10/25/24 08:15:00 AM,-14.036,13.044,12.873,13.108,,,
5755,10/25/24 08:30:00 AM,-13.971,13.048,12.879,13.106,,,
5756,10/25/24 08:45:00 AM,-13.766,13.058,12.897,13.112,,,
5757,10/25/24 09:00:00 AM,-13.632,13.067,12.906,13.115,,,
5758,10/25/24 09:15:00 AM,-13.625,13.066,12.904,13.115,,,
5759,10/25/24 09:30:00 AM,-13.596,13.067,12.906,13.115,,,
5760,10/25/24 09:45:00 AM,-13.496,13.067,12.907,13.12,,,
5761,10/25/24 10:00:00 AM,-13.482,13.063,12.91,13.123,,,
5762,10/25/24 10:15:00 AM,-13.503,13.058,12.907,13.13,,,
5763,10/25/24 10:30:00 AM,-13.498,13.057,12.91,13.139,,,
5764,10/25/24 10:45:00 AM,-13.46,13.058,12.915,13.148,,,
5765,10/25/24 11:00:00 AM,-13.458,13.058,12.916,13.159,,,
5766,10/25/24 11:15:00 AM,-13.444,13.058,12.922,13.175,,,
5767,10/25/24 11:30:00 AM,-13.446,13.057,12.924,13.194,,,
5768,10/25/24 11:45:00 AM,-13.432,13.057,12.93,13.215,,,
5769,10/25/24 12:00:00 PM,-13.382,13.061,12.939,13.234,,,
5770,10/25/24 12:15:00 PM,-13.394,13.06,12.945,13.26,,,
5771,10/25/24 12:30:00 PM,-13.427,13.06,12.95,13.282,,,
5772,10/25/24 12:45:00 PM,-13.439,13.06,12.959,13.309,,,
5773,10/25/24 01:00:00 PM,-13.436,13.061,12.968,13.338,,,
5774,10/25/24 01:15:00 PM,-13.432,13.063,12.978,13.365,,,
5775,10/25/24 01:30:00 PM,-13.422,13.066,12.99,13.392,,,
5776,10/25/24 01:45:00 PM,-13.41,13.07,13.004,13.421,,,
5777,10/25/24 02:00:00 PM,-13.375,13.076,13.02,13.448,,,
5778,10/25/24 02:15:00 PM,-13.327,13.084,13.038,13.478,,,
5779,10/25/24 02:30:00 PM,-13.318,13.088,13.052,13.505,,,
5780,10/25/24 02:45:00 PM,-13.304,13.094,13.067,13.536,,,
5781,10/25/24 03:00:00 PM,-13.282,13.1,13.085,13.563,,,
5782,10/25/24 03:15:00 PM,-13.256,13.106,13.099,13.592,,,
5783,10/25/24 03:30:00 PM,-13.282,13.111,13.111,13.622,,,
5784,10/25/24 03:45:00 PM,-13.294,13.117,13.126,13.646,,,
5785,10/25/24 04:00:00 PM,-13.327,13.121,13.138,13.67,,,
5786,10/25/24 04:15:00 PM,-13.346,13.127,13.153,13.694,,,
5787,10/25/24 04:30:00 PM,-13.36,13.135,13.166,13.721,,,
5788,10/25/24 04:45:00 PM,-13.379,13.142,13.18,13.747,,,
5789,10/25/24 05:00:00 PM,-13.394,13.148,13.195,13.769,,,
5790,10/25/24 05:15:00 PM,-13.41,13.156,13.209,13.787,,,
5791,10/25/24 05:30:00 PM,-13.434,13.163,13.222,13.81,,,
5792,10/25/24 05:45:00 PM,-13.455,13.171,13.236,13.831,,,
5793,10/25/24 06:00:00 PM,-13.472,13.18,13.249,13.852,,,
5794,10/25/24 06:15:00 PM,-13.489,13.188,13.263,13.873,,,
5795,10/25/24 06:30:00 PM,-13.498,13.197,13.276,13.889,,,
5796,10/25/24 06:45:00 PM,-13.517,13.206,13.29,13.907,,,
5797,10/25/24 07:00:00 PM,-13.524,13.215,13.303,13.924,,,
5798,10/25/24 07:15:00 PM,-13.529,13.224,13.317,13.936,,,
5799,10/25/24 07:30:00 PM,-13.534,13.233,13.33,13.951,,,
5800,10/25/24 07:45:00 PM,-13.546,13.242,13.341,13.963,,,
5801,10/25/24 08:00:00 PM,-13.567,13.251,13.353,13.973,,,
5802,10/25/24 08:15:00 PM,-13.577,13.26,13.364,13.982,,,
5803,10/25/24 08:30:00 PM,-13.567,13.269,13.376,13.988,,,
5804,10/25/24 08:45:00 PM,-13.558,13.279,13.388,13.994,,,
5805,10/25/24 09:00:00 PM,-13.548,13.29,13.398,13.999,,,
5806,10/25/24 09:15:00 PM,-13.553,13.297,13.407,13.999,,,
5807,10/25/24 09:30:00 PM,-13.558,13.306,13.416,14,,,
5808,10/25/24 09:45:00 PM,-13.56,13.314,13.424,14.002,,,
5809,10/25/24 10:00:00 PM,-13.56,13.323,13.431,14.002,,,
5810,10/25/24 10:15:00 PM,-13.56,13.33,13.44,14,,,
5811,10/25/24 10:30:00 PM,-13.553,13.338,13.446,14.002,,,
5812,10/25/24 10:45:00 PM,-13.541,13.347,13.454,14,,,
5813,10/25/24 11:00:00 PM,-13.52,13.354,13.461,14.002,,,
5814,10/25/24 11:15:00 PM,-13.501,13.362,13.469,14.003,,,
5815,10/25/24 11:30:00 PM,-13.486,13.37,13.473,14.005,,,
5816,10/25/24 11:45:00 PM,-13.474,13.377,13.481,14.008,,,
5817,10/26/24 12:00:00 AM,-13.465,13.383,13.484,14.009,,,
5818,10/26/24 12:15:00 AM,-13.455,13.389,13.488,14.011,,,
5819,10/26/24 12:30:00 AM,-13.451,13.397,13.493,14.017,,,
5820,10/26/24 12:45:00 AM,-13.441,13.401,13.497,14.017,,,
5821,10/26/24 01:00:00 AM,-13.432,13.407,13.502,14.017,,,
5822,10/26/24 01:15:00 AM,-13.425,13.412,13.506,14.021,,,
5823,10/26/24 01:30:00 AM,-13.417,13.418,13.511,14.024,,,
5824,10/26/24 01:45:00 AM,-13.417,13.422,13.514,14.029,,,
5825,10/26/24 02:00:00 AM,-13.422,13.427,13.517,14.03,,,
5826,10/26/24 02:15:00 AM,-13.415,13.431,13.52,14.033,,,
5827,10/26/24 02:30:00 AM,-13.398,13.436,13.526,14.036,,,
5828,10/26/24 02:45:00 AM,-13.379,13.442,13.532,14.042,,,
5829,10/26/24 03:00:00 AM,-13.387,13.445,13.533,14.044,,,
5830,10/26/24 03:15:00 AM,-13.398,13.449,13.535,14.045,,,
5831,10/26/24 03:30:00 AM,-13.415,13.452,13.538,14.05,,,
5832,10/26/24 03:45:00 AM,-13.441,13.454,13.538,14.053,,,
5833,10/26/24 04:00:00 AM,-13.463,13.457,13.538,14.054,,,
5834,10/26/24 04:15:00 AM,-13.47,13.46,13.541,14.057,,,
5835,10/26/24 04:30:00 AM,-13.493,13.463,13.542,14.057,,,
5836,10/26/24 04:45:00 AM,-13.501,13.466,13.545,14.056,,,
